Number of connections ,Avg. size Node list recieved  ,Number of nodes queried to find all nodes ,Time taken to find all nodes ,  Time take to test all nodes if online ,Number of nodes online,Number of nodes offline
50,100,12,0,30000,38,63
50,100,12,0,30000,38,63
50,100,25,0,30000,42,60
50,100,25,0,30000,42,60
50,100,25,0,30000,42,60
50,100,13,0,30000,33,69
50,100,25,0,30000,42,60
50,100,15,0,30000,40,62
50,100,14,0,30000,52,49
50,100,14,0,30000,42,60
50,100,14,0,30000,42,60
50,100,14,0,30000,42,60
50,100,14,0,30000,42,60
50,100,14,0,30000,42,60
50,100,14,0,30000,52,49
50,100,14,0,30000,52,49
50,100,14,0,30000,43,58
50,100,19,0,30000,41,61
50,100,14,0,30000,39,62
50,100,14,0,30000,39,62
50,100,14,0,30000,39,62
50,100,14,0,30000,39,62
50,100,14,0,30000,39,62
50,100,14,0,30000,39,62
50,100,19,0,30000,44,60
50,100,19,0,30000,44,60
50,100,19,0,30000,44,60
50,100,14,0,30000,43,58
50,100,14,0,30000,52,49
50,100,14,0,30000,52,49
50,100,12,0,30000,46,55
50,100,14,0,30000,52,49
50,100,12,0,30000,44,58
50,100,10,0,30000,42,59
50,100,10,0,30000,42,59
50,100,10,0,30000,42,59
50,100,10,0,30000,42,59
50,100,10,0,30000,42,59
50,100,10,0,30000,42,59
50,100,10,0,30000,43,58
50,100,17,0,30000,47,55
50,100,17,0,30000,47,55
50,100,17,0,30000,47,55
50,100,17,0,30000,47,55
50,100,17,0,30000,47,55
50,100,17,0,30000,47,55
50,100,17,0,30000,47,55
50,100,10,0,30000,43,58
50,100,9,0,30000,45,56
50,100,10,0,30000,40,61
50,100,10,0,30000,40,61
50,100,19,0,30000,38,63
50,100,18,0,30000,42,60
50,100,12,0,30000,43,59
50,100,10,0,30000,41,60
50,100,10,0,30000,41,60
50,100,10,0,30000,41,60
50,100,12,0,30000,43,59
50,100,12,0,30000,43,59
50,100,18,0,30000,45,59
50,100,19,0,30000,38,63
50,100,19,0,30000,38,63
50,100,14,0,30000,39,62
50,100,14,0,30000,39,62
50,100,14,0,30000,39,62
50,100,14,0,30000,39,62
50,100,13,0,30000,45,56
50,100,13,0,30000,45,56
50,100,19,0,30000,38,63
50,100,15,0,30000,48,53
50,100,15,0,30000,48,53
50,100,15,0,30000,48,53
50,100,16,0,30000,40,63
50,100,9,0,30000,51,50
50,100,15,0,30000,48,53
50,100,15,0,30000,48,53
50,100,13,0,30000,39,62
50,100,13,0,30000,39,62
50,100,13,0,30000,39,62
50,100,14,0,30000,46,56
50,100,12,0,30000,29,72
50,100,12,0,30000,38,64
50,100,18,0,30000,35,68
50,100,17,0,30000,44,59
50,100,15,0,30000,42,59
50,100,15,0,30000,42,59
50,100,15,0,30000,42,59
50,100,15,0,30000,42,59
50,100,15,0,30000,47,54
50,100,15,0,30000,47,54
50,100,15,0,30000,47,54
50,100,15,0,30000,47,54
50,100,15,0,30000,47,54
50,100,15,0,30000,47,54
50,100,15,0,30000,47,54
50,100,17,0,30000,44,59
50,100,10,0,30000,30,71
50,100,10,0,30000,30,71
50,100,17,0,30000,44,59
50,100,11,0,30000,53,48
50,100,23,0,30000,30,72
50,100,11,0,30000,53,48
50,100,17,0,30000,44,59
50,100,11,0,30000,53,48
50,100,7,0,30000,41,60
50,100,7,0,30000,41,60
50,100,11,0,30000,53,48
50,100,7,0,30000,41,60
50,100,11,0,30000,53,48
50,100,11,0,30000,53,48
50,100,11,0,30000,53,48
50,100,12,0,30000,29,72
50,100,7,0,30000,43,59
50,100,7,0,30000,43,59
50,100,11,0,30000,37,66
50,100,16,0,30000,45,57
50,100,12,0,30000,47,55
50,100,12,0,30000,47,55
50,100,12,0,30000,47,55
50,100,18,0,30000,36,66
50,100,18,0,30000,36,66
50,100,18,0,30000,36,66
50,100,14,0,30000,46,57
50,100,19,0,30000,40,61
50,100,9,0,30000,45,56
50,100,9,0,30000,45,56
50,100,11,0,30000,44,58
50,100,10,0,30000,43,58
50,100,10,0,30000,43,58
50,100,12,0,30000,51,52
50,100,12,0,30000,37,64
50,100,9,0,30000,45,57
50,100,14,0,30000,41,61
50,100,12,0,30000,46,55
50,100,14,0,30000,43,58
50,100,19,0,30000,41,61
50,100,13,0,30000,44,57
50,100,13,0,30000,44,57
50,100,9,0,30000,41,60
50,100,12,0,30000,46,55
50,100,12,0,30000,46,55
50,100,12,0,30000,46,55
50,100,20,0,30000,40,64
50,100,20,0,30000,40,64
50,100,20,0,30000,40,64
50,100,20,0,30000,40,64
50,100,12,0,30000,33,68
50,100,15,0,30000,41,60
50,100,18,0,30000,42,60
50,100,16,0,30000,40,63
50,100,16,0,30000,40,63
50,100,18,0,30000,42,61
50,100,15,0,30000,40,62
50,100,15,0,30000,40,62
50,100,16,0,30000,41,61
50,100,19,0,30000,47,56
50,100,11,0,30000,41,60
50,100,13,0,30000,50,51
50,100,12,0,30000,36,65
50,100,12,0,30000,36,65
50,100,11,0,30000,41,60
50,100,14,0,30000,47,56
50,100,14,0,30000,47,56
50,100,14,0,30000,47,56
50,100,15,0,30000,42,60
50,100,8,0,30000,45,56
50,100,8,0,30000,45,56
50,100,8,0,30000,45,56
50,100,8,0,30000,45,56
50,100,8,0,30000,45,56
50,100,8,0,30000,45,56
50,100,8,0,30000,45,56
50,100,6,0,30000,42,59
50,100,6,0,30000,42,59
50,100,6,0,30000,42,59
50,100,6,0,30000,42,59
50,100,6,0,30000,42,59
50,100,6,0,30000,42,59
50,100,6,0,30000,42,59
50,100,6,0,30000,42,59
50,100,6,0,30000,42,59
50,100,16,0,30000,40,63
50,100,14,0,30000,38,63
50,100,9,0,30000,49,52
50,100,9,0,30000,49,52
50,100,18,0,30000,39,63
50,100,18,0,30000,39,63
50,100,11,0,30000,44,58
50,100,7,0,30000,43,59
50,100,7,0,30000,43,59
50,100,12,0,30000,39,62
50,100,9,0,30000,41,60
50,100,9,0,30000,41,60
50,100,12,0,30000,51,52
50,100,15,0,30000,41,60
50,100,12,0,30000,51,52
50,100,17,0,30000,30,72
50,100,18,0,30000,45,57
50,100,18,0,30000,45,57
50,100,18,0,30000,45,57
50,100,18,0,30000,45,57
50,100,18,0,30000,45,57
50,100,18,0,30000,45,57
50,100,18,0,30000,45,57
50,100,17,0,30000,30,72
50,100,14,0,30000,46,56
50,100,14,0,30000,46,56
50,100,14,0,30000,46,56
50,100,14,0,30000,46,56
50,100,14,0,30000,46,56
50,100,15,0,30000,42,59
50,100,15,0,30000,42,59
50,100,14,0,30000,50,51
50,100,15,0,30000,42,60
50,100,18,0,30000,39,64
50,100,15,0,30000,42,60
50,100,14,0,30000,39,62
50,100,11,0,30000,38,64
50,100,11,0,30000,38,64
50,100,15,0,30000,42,60
50,100,20,0,30000,40,63
50,100,18,0,30000,39,64
50,100,19,0,30000,38,63
50,100,19,0,30000,38,63
50,100,19,0,30000,38,63
50,100,19,0,30000,38,63
50,100,10,0,30000,46,55
50,100,17,0,30000,39,64
50,100,23,0,30000,31,72
50,100,16,0,30000,42,59
50,100,16,0,30000,42,59
50,100,16,0,30000,42,59
50,100,11,0,30000,37,64
50,100,12,0,30000,44,58
50,100,12,0,30000,44,58
50,100,14,0,30000,44,58
50,100,15,0,30000,45,56
50,100,14,0,30000,44,58
50,100,19,0,30000,38,64
50,100,15,0,30000,39,62
50,100,15,0,30000,44,58
50,100,19,0,30000,33,69
50,100,11,0,30000,34,67
50,100,15,0,30000,44,58
50,100,19,0,30000,38,64
50,100,19,0,30000,38,64
50,100,14,0,30000,42,59
50,100,15,0,30000,44,58
50,100,15,0,30000,39,62
50,100,15,0,30000,39,62
50,100,19,0,30000,41,61
50,100,19,0,30000,41,61
50,100,19,0,30000,41,61
50,100,16,0,30000,41,61
50,100,8,0,30000,49,52
50,100,17,0,30000,43,58
50,100,17,0,30000,43,58
50,100,17,0,30000,39,64
50,100,15,0,30000,39,62
50,100,14,0,30000,41,61
50,100,14,0,30000,41,61
50,100,14,0,30000,41,61
50,100,15,0,30000,39,62
50,100,18,0,30000,42,59
50,100,18,0,30000,42,59
50,100,18,0,30000,42,59
50,100,14,0,30000,43,58
50,100,13,0,30000,30,71
50,100,13,0,30000,30,71
50,100,13,0,30000,30,71
50,100,16,0,30000,41,61
50,100,18,0,30000,39,63
50,100,13,0,30000,44,57
50,100,13,0,30000,44,57
50,100,13,0,30000,44,57
50,100,13,0,30000,44,57
50,100,13,0,30000,44,57
50,100,13,0,30000,44,57
50,100,16,0,30000,41,61
50,100,11,0,30000,37,64
50,100,11,0,30000,37,64
50,100,11,0,30000,37,64
50,100,14,0,30000,43,58
50,100,16,0,30000,41,61
50,100,14,0,30000,43,58
50,100,14,0,30000,43,58
50,100,9,0,30000,51,50
50,100,20,0,30000,39,62
50,100,20,0,30000,39,62
50,100,14,0,30000,43,59
50,100,14,0,30000,45,59
50,100,14,0,30000,45,59
50,100,14,0,30000,45,59
50,100,9,0,30000,51,50
50,100,16,0,30000,45,57
50,100,9,0,30000,41,60
50,100,10,0,30000,53,48
50,100,8,0,30000,37,64
50,100,10,0,30000,53,48
50,100,10,0,30000,53,48
50,100,10,0,30000,53,48
50,100,19,0,30000,39,62
50,100,13,0,30000,43,59
50,100,16,0,30000,45,57
50,100,9,0,30000,41,60
50,100,9,0,30000,41,60
50,100,8,0,30000,49,52
50,100,12,0,30000,47,54
50,100,15,0,30000,38,65
50,100,19,0,30000,39,63
50,100,19,0,30000,39,63
50,100,19,0,30000,39,63
50,100,10,0,30000,42,60
50,100,15,0,30000,41,60
50,100,18,0,30000,34,69
50,100,15,0,30000,34,67
50,100,14,0,30000,39,62
50,100,18,0,30000,42,61
50,100,18,0,30000,33,68
50,100,18,0,30000,34,69
50,100,10,0,30000,42,60
50,100,12,0,30000,47,54
50,100,12,0,30000,47,54
50,100,12,0,30000,47,54
50,100,14,0,30000,39,62
50,100,15,0,30000,42,59
50,100,18,0,30000,42,61
50,100,15,0,30000,34,67
50,100,15,0,30000,42,59
50,100,9,0,30000,51,50
50,100,9,0,30000,51,50
50,100,12,0,30000,47,54
50,100,12,0,30000,47,54
50,100,15,0,30000,42,59
50,100,15,0,30000,34,67
50,100,10,0,30000,44,58
50,100,19,0,30000,33,69
50,100,9,0,30000,51,50
50,100,10,0,30000,44,58
50,100,14,0,30000,43,59
50,100,12,0,30000,43,58
50,100,15,0,30000,42,59
50,100,10,0,30000,44,58
50,100,14,0,30000,43,59
50,100,14,0,30000,43,58
50,100,15,0,30000,42,59
50,100,9,0,30000,51,50
50,100,9,0,30000,51,50
50,100,10,0,30000,44,58
50,100,9,0,30000,51,50
50,100,10,0,30000,44,58
50,100,10,0,30000,44,58
50,100,15,0,30000,42,60
50,100,15,0,30000,42,60
50,100,15,0,30000,42,60
50,100,15,0,30000,42,60
50,100,14,0,30000,50,51
50,100,14,0,30000,50,51
50,100,14,0,30000,50,51
50,100,14,0,30000,50,51
50,100,18,0,30000,40,62
50,100,14,0,30000,36,65
50,100,14,0,30000,36,65
50,100,14,0,30000,36,65
50,100,14,0,30000,36,65
50,100,14,0,30000,36,65
50,100,18,0,30000,39,63
50,100,11,0,30000,48,53
50,100,11,0,30000,48,53
50,100,18,0,30000,40,62
50,100,11,0,30000,48,53
50,100,11,0,30000,48,53
50,100,11,0,30000,48,53
50,100,11,0,30000,48,53
50,100,11,0,30000,48,53
50,100,12,0,30000,46,56
50,100,11,0,30000,37,65
50,100,13,0,30000,41,60
50,100,13,0,30000,38,63
50,100,17,0,30000,41,61
50,100,18,0,30000,43,59
50,100,17,0,30000,41,61
50,100,16,0,30000,42,59
50,100,18,0,30000,43,59
50,100,17,0,30000,40,61
50,100,17,0,30000,40,61
50,100,16,0,30000,42,59
50,100,16,0,30000,42,59
50,100,21,0,30000,42,60
50,100,18,0,30000,43,59
50,100,18,0,30000,43,59
50,100,18,0,30000,43,59
50,100,16,0,30000,42,59
50,100,16,0,30000,42,59
50,100,18,0,30000,40,62
50,100,18,0,30000,40,62
50,100,18,0,30000,40,62
50,100,19,0,30000,40,64
50,100,21,0,30000,38,65
50,100,21,0,30000,38,65
50,100,13,0,30000,40,61
50,100,17,0,30000,37,65
50,100,13,0,30000,40,61
50,100,12,0,30000,52,50
50,100,23,0,30000,38,65
50,100,14,0,30000,38,64
50,100,13,0,30000,40,61
50,100,13,0,30000,40,61
50,100,13,0,30000,40,61
50,100,10,0,30000,39,62
50,100,10,0,30000,39,62
50,100,12,0,30000,52,50
50,100,12,0,30000,52,50
50,100,12,0,30000,40,61
50,100,21,0,30000,42,60
50,100,24,0,30000,40,63
50,100,21,0,30000,42,60
50,100,13,0,30000,40,63
50,100,15,0,30000,45,58
50,100,9,0,30000,42,59
50,100,11,0,30000,45,56
50,100,11,0,30000,45,56
50,100,18,0,30000,39,62
50,100,20,0,30000,40,63
50,100,20,0,30000,40,63
50,100,20,0,30000,40,63
50,100,21,0,30000,39,64
50,100,15,0,30000,45,58
50,100,21,0,30000,39,64
50,100,21,0,30000,39,64
50,100,13,0,30000,43,59
50,100,19,0,30000,46,56
50,100,19,0,30000,46,56
50,100,19,0,30000,46,56
50,100,16,0,30000,39,63
50,100,10,0,30000,46,55
50,100,10,0,30000,46,55
50,100,10,0,30000,46,55
50,100,10,0,30000,46,55
50,100,10,0,30000,46,55
50,100,10,0,30000,46,55
50,100,12,0,30000,44,57
50,100,12,0,30000,44,57
50,100,14,0,30000,42,59
50,100,19,0,30000,39,62
50,100,14,0,30000,42,59
50,100,14,0,30000,42,59
50,100,13,0,30000,43,59
50,100,11,0,30000,45,56
50,100,11,0,30000,45,56
50,100,11,0,30000,45,56
50,100,15,0,30000,45,58
50,100,15,0,30000,41,61
50,100,19,0,30000,37,65
50,100,19,0,30000,37,65
50,100,12,0,30000,43,58
50,100,12,0,30000,43,58
50,100,14,0,30000,44,58
50,100,14,0,30000,44,58
50,100,19,0,30000,39,63
50,100,19,0,30000,39,63
50,100,19,0,30000,39,63
50,100,12,0,30000,45,56
50,100,12,0,30000,45,56
50,100,12,0,30000,45,56
50,100,18,0,30000,39,62
50,100,18,0,30000,38,63
50,100,12,0,30000,46,56
50,100,18,0,30000,38,63
50,100,13,0,30000,40,62
50,100,12,0,30000,46,56
50,100,15,0,30000,41,61
50,100,15,0,30000,41,61
50,100,15,0,30000,41,61
50,100,14,0,30000,47,55
50,100,13,0,30000,43,58
50,100,13,0,30000,43,58
50,100,10,0,30000,49,52
50,100,10,0,30000,49,52
50,100,10,0,30000,49,52
50,100,11,0,30000,46,55
50,100,11,0,30000,46,55
50,100,11,0,30000,46,55
50,100,11,0,30000,46,55
50,100,11,0,30000,46,55
50,100,11,0,30000,46,55
50,100,11,0,30000,46,55
50,100,18,0,30000,41,61
50,100,13,0,30000,37,64
50,100,13,0,30000,37,64
50,100,12,0,30000,46,56
50,100,10,0,30000,43,58
50,100,11,0,30000,46,56
50,100,14,0,30000,45,58
50,100,12,0,30000,34,67
50,100,11,0,30000,46,56
50,100,14,0,30000,45,58
50,100,17,0,30000,38,64
50,100,17,0,30000,38,64
50,100,17,0,30000,38,64
50,100,17,0,30000,38,64
50,100,17,0,30000,38,64
50,100,11,0,30000,46,56
50,100,10,0,30000,43,58
50,100,13,0,30000,47,54
50,100,13,0,30000,47,54
50,100,13,0,30000,47,54
50,100,13,0,30000,47,54
50,100,13,0,30000,47,54
50,100,13,0,30000,47,54
50,100,11,0,30000,37,64
50,100,11,0,30000,37,64
50,100,11,0,30000,37,64
50,100,15,0,30000,36,66
50,100,9,0,30000,42,59
50,100,9,0,30000,42,59
50,100,11,0,30000,37,64
50,100,18,0,30000,37,64
50,100,12,0,30000,52,50
50,100,21,0,30000,42,60
50,100,13,0,30000,40,63
50,100,13,0,30000,40,63
50,100,20,0,30000,47,55
50,100,20,0,30000,47,55
50,100,20,0,30000,47,55
50,100,24,0,30000,40,63
50,100,19,0,30000,37,64
50,100,18,0,30000,41,61
50,100,18,0,30000,41,61
50,100,18,0,30000,43,58
50,100,9,0,30000,44,57
50,100,8,0,30000,44,58
50,100,9,0,30000,44,57
50,100,12,0,30000,39,62
50,100,16,0,30000,37,65
50,100,23,0,30000,38,65
50,100,23,0,30000,38,65
50,100,23,0,30000,38,65
50,100,16,0,30000,39,62
50,100,17,0,30000,49,54
50,100,11,0,30000,46,55
50,100,11,0,30000,46,55
50,100,11,0,30000,46,55
50,100,11,0,30000,46,55
50,100,17,0,30000,49,54
50,100,17,0,30000,49,54
50,100,17,0,30000,49,54
50,100,18,0,30000,42,61
50,100,15,0,30000,45,57
50,100,13,0,30000,50,51
50,100,17,0,30000,37,65
50,100,17,0,30000,37,65
50,100,17,0,30000,37,65
50,100,17,0,30000,37,65
50,100,15,0,30000,42,59
50,100,13,0,30000,50,51
50,100,18,0,30000,40,61
50,100,18,0,30000,40,61
50,100,13,0,30000,50,51
50,100,18,0,30000,35,66
50,100,18,0,30000,35,66
50,100,18,0,30000,40,61
50,100,13,0,30000,50,51
50,100,18,0,30000,40,61
50,100,18,0,30000,38,63
50,100,11,0,30000,45,56
50,100,14,0,30000,40,63
50,100,11,0,30000,45,56
50,100,17,0,30000,38,64
50,100,11,0,30000,45,56
50,100,17,0,30000,38,64
50,100,11,0,30000,45,56
50,100,17,0,30000,38,64
50,100,11,0,30000,45,56
50,100,12,0,30000,40,61
50,100,11,0,30000,45,56
50,100,13,0,30000,42,61
50,100,13,0,30000,50,51
50,100,13,0,30000,42,61
50,100,18,0,30000,40,61
50,100,18,0,30000,38,63
50,100,15,0,30000,46,56
50,100,15,0,30000,46,56
50,100,11,0,30000,36,65
50,100,17,0,30000,40,61
50,100,17,0,30000,48,55
50,100,14,0,30000,51,51
50,100,14,0,30000,51,51
50,100,14,0,30000,51,51
50,100,12,0,30000,39,62
50,100,13,0,30000,35,66
50,100,7,0,30000,46,55
50,100,7,0,30000,46,55
50,100,7,0,30000,46,55
50,100,7,0,30000,46,55
50,100,7,0,30000,46,55
50,100,7,0,30000,46,55
50,100,14,0,30000,32,69
50,100,14,0,30000,32,69
50,100,12,0,30000,39,62
50,100,17,0,30000,40,61
50,100,16,0,30000,36,65
50,100,11,0,30000,44,57
50,100,14,0,30000,33,70
50,100,12,0,30000,39,63
50,100,8,0,30000,44,58
50,100,8,0,30000,44,58
50,100,8,0,30000,44,58
50,100,17,0,30000,40,61
50,100,16,0,30000,39,62
50,100,9,0,30000,44,57
50,100,9,0,30000,44,57
50,100,17,0,30000,40,61
50,100,18,0,30000,43,58
50,100,8,0,30000,40,61
50,100,13,0,30000,43,59
50,100,18,0,30000,43,58
50,100,11,0,30000,44,57
50,100,11,0,30000,44,57
50,100,11,0,30000,44,57
50,100,8,0,30000,40,61
50,100,7,0,30000,39,62
50,100,7,0,30000,39,62
50,100,7,0,30000,39,62
50,100,11,0,30000,50,51
50,100,11,0,30000,50,51
50,100,11,0,30000,50,51
50,100,11,0,30000,50,51
50,100,16,0,30000,44,58
50,100,13,0,30000,46,55
50,100,13,0,30000,46,55
50,100,13,0,30000,46,55
50,100,12,0,30000,34,67
50,100,13,0,30000,47,54
50,100,12,0,30000,37,64
50,100,10,0,30000,40,61
50,100,10,0,30000,40,61
50,100,11,0,30000,39,62
50,100,9,0,30000,38,63
50,100,10,0,30000,40,61
50,100,22,0,30000,35,66
50,100,21,0,30000,38,63
50,100,10,0,30000,40,61
50,100,10,0,30000,37,64
50,100,13,0,30000,47,54
50,100,10,0,30000,40,61
50,100,7,0,30000,48,53
50,100,13,0,30000,47,54
50,100,10,0,30000,40,61
50,100,10,0,30000,40,61
50,100,10,0,30000,36,65
50,100,13,0,30000,47,54
50,100,15,0,30000,46,56
50,100,13,0,30000,47,54
50,100,12,0,30000,43,58
50,100,8,0,30000,33,68
50,100,8,0,30000,33,68
50,100,8,0,30000,33,68
50,100,12,0,30000,43,58
50,100,15,0,30000,36,65
50,100,15,0,30000,36,65
50,100,15,0,30000,36,65
50,100,14,0,30000,38,64
50,100,14,0,30000,38,64
50,100,13,0,30000,47,54
50,100,15,0,30000,46,56
50,100,15,0,30000,46,56
50,100,22,0,30000,36,67
50,100,12,0,30000,37,64
50,100,15,0,30000,46,56
50,100,14,0,30000,44,57
50,100,15,0,30000,46,56
50,100,17,0,30000,43,59
50,100,19,0,30000,38,63
50,100,15,0,30000,46,56
50,100,11,0,30000,46,55
50,100,15,0,30000,30,72
50,100,22,0,30000,35,68
50,100,16,0,30000,48,54
50,100,16,0,30000,48,54
50,100,16,0,30000,48,54
50,100,16,0,30000,48,54
50,100,17,0,30000,43,59
50,100,9,0,30000,38,63
50,100,9,0,30000,38,63
50,100,22,0,30000,36,67
50,100,22,0,30000,36,67
50,100,8,0,30000,38,64
50,100,16,0,30000,32,69
50,100,20,0,30000,38,65
50,100,15,0,30000,40,61
50,100,11,0,30000,42,59
50,100,17,0,30000,43,59
50,100,15,0,30000,40,61
50,100,20,0,30000,38,65
50,100,20,0,30000,38,65
50,100,11,0,30000,48,54
50,100,9,0,30000,38,63
50,100,11,0,30000,48,54
50,100,11,0,30000,48,54
50,100,17,0,30000,43,59
50,100,16,0,30000,32,69
50,100,16,0,30000,32,69
50,100,11,0,30000,48,54
50,100,16,0,30000,32,69
50,100,11,0,30000,48,54
50,100,15,0,30000,41,61
50,100,15,0,30000,41,61
50,100,8,0,30000,38,64
50,100,12,0,30000,42,59
50,100,13,0,30000,52,49
50,100,13,0,30000,52,49
50,100,13,0,30000,52,49
50,100,11,0,30000,46,55
50,100,11,0,30000,46,55
50,100,12,0,30000,48,54
50,100,19,0,30000,38,63
50,100,22,0,30000,35,68
50,100,19,0,30000,38,63
50,100,16,0,30000,38,64
50,100,12,0,30000,48,54
50,100,7,0,30000,48,53
50,100,19,0,30000,36,67
50,100,19,0,30000,36,67
50,100,19,0,30000,36,67
50,100,19,0,30000,36,67
50,100,10,0,30000,37,64
50,100,7,0,30000,48,53
50,100,13,0,30000,52,49
50,100,13,0,30000,52,49
50,100,13,0,30000,52,49
50,100,13,0,30000,52,49
50,100,15,0,30000,41,60
50,100,15,0,30000,46,55
50,100,15,0,30000,46,55
50,100,8,0,30000,40,61
50,100,8,0,30000,40,61
50,100,8,0,30000,40,61
50,100,8,0,30000,40,61
50,100,15,0,30000,46,55
50,100,21,0,30000,44,58
50,100,21,0,30000,44,58
50,100,12,0,30000,43,58
50,100,12,0,30000,43,58
50,100,12,0,30000,43,58
50,100,12,0,30000,43,58
50,100,10,0,30000,39,62
50,100,24,0,30000,31,72
50,100,18,0,30000,40,63
50,100,18,0,30000,40,63
50,100,12,0,30000,38,64
50,100,16,0,30000,45,56
50,100,16,0,30000,45,56
50,100,16,0,30000,45,56
50,100,15,0,30000,40,63
50,100,11,0,30000,32,69
50,100,11,0,30000,32,69
50,100,16,0,30000,46,56
50,100,13,0,30000,45,56
50,100,13,0,30000,45,56
50,100,13,0,30000,45,56
50,100,13,0,30000,39,62
50,100,13,0,30000,39,62
50,100,18,0,30000,33,69
50,100,15,0,30000,40,63
50,100,18,0,30000,30,73
50,100,11,0,30000,45,56
50,100,15,0,30000,48,53
50,100,15,0,30000,48,53
50,100,15,0,30000,48,53
50,100,14,0,30000,50,52
50,100,14,0,30000,50,52
50,100,15,0,30000,46,57
50,100,12,0,30000,41,60
50,100,15,0,30000,40,62
50,100,8,0,30000,42,59
50,100,25,0,30000,38,67
50,100,14,0,30000,37,65
50,100,14,0,30000,39,62
50,100,14,0,30000,39,62
50,100,14,0,30000,37,65
50,100,14,0,30000,37,65
50,100,22,0,30000,36,67
50,100,22,0,30000,36,67
50,100,12,0,30000,49,52
50,100,12,0,30000,49,52
50,100,10,0,30000,42,59
50,100,18,0,30000,42,59
50,100,10,0,30000,39,62
50,100,10,0,30000,39,62
50,100,18,0,30000,42,59
50,100,18,0,30000,42,59
50,100,18,0,30000,42,59
50,100,18,0,30000,42,59
50,100,11,0,30000,45,56
50,100,15,0,30000,49,53
50,100,15,0,30000,46,57
50,100,11,0,30000,41,61
50,100,11,0,30000,41,61
50,100,11,0,30000,41,61
50,100,15,0,30000,46,57
50,100,10,0,30000,45,56
50,100,12,0,30000,42,59
50,100,12,0,30000,42,59
50,100,12,0,30000,42,59
50,100,19,0,30000,36,66
50,100,19,0,30000,36,66
50,100,13,0,30000,42,59
50,100,13,0,30000,42,59
50,100,13,0,30000,42,59
50,100,10,0,30000,45,56
50,100,13,0,30000,42,59
50,100,10,0,30000,45,56
50,100,10,0,30000,45,56
50,100,11,0,30000,40,61
50,100,14,0,30000,34,67
50,100,14,0,30000,34,67
50,100,14,0,30000,34,67
50,100,14,0,30000,34,67
50,100,11,0,30000,40,61
50,100,14,0,30000,40,62
50,100,14,0,30000,40,62
50,100,14,0,30000,40,62
50,100,14,0,30000,40,62
50,100,9,0,30000,48,53
50,100,15,0,30000,38,63
50,100,15,0,30000,38,63
50,100,9,0,30000,48,53
50,100,9,0,30000,48,53
50,100,15,0,30000,39,62
50,100,15,0,30000,39,62
50,100,9,0,30000,48,53
50,100,24,0,30000,43,60
50,100,24,0,30000,43,60
